"FieldName","FieldLabel","DataType","SourceTable","ValueSet"
"PORTAL_FLU_ONSET_DATE","Onset date","String","GeneralModel",""
"PORTAL_FLU_OTHER","Other","String","GeneralModel",""
"PORTAL_FLU_OTHER_DESCRIPTION","Other description","String","GeneralModel",""
"PORTAL_FLU_PATIENT_AGE","Patient age","String","GeneralModel",""
"PORTAL_FLU_PATIENT_MEDICAL_ID","Patient medical ID","String","GeneralModel",""
"PORTAL_FLU_PATIENT_RESIDENCE","Patient residence","String","GeneralModel",""
"PORTAL_FLU_PATIENT_RESIDENCE_COUNTRY","Patient residence country","String","GeneralModel",""
"PORTAL_FLU_PATIENT_SCHOOL_WORK_LOCATION","Patient school or work location","String","GeneralModel",""
"PORTAL_FLU_PNEUMONIA_XRAY","Pneumonia X-Ray","String","GeneralModel",""
"PORTAL_FLU_REFERRED_TO_DOH_DATE","Referred to DOH date","String","GeneralModel",""
"PORTAL_FLU_SENTINEL_PHYSICIAN_ID","Sentinel physician ID","String","GeneralModel",""
"PORTAL_FLU_SLD_REFERRED_ACCESSION_ID","SLD referred accession ID","String","GeneralModel",""
"PORTAL_FLU_SLD_REFERRED_FROM","SLD referred from","String","GeneralModel",""
"PORTAL_FLU_SLD_REFERRED_PID","SLD referred PID","String","GeneralModel",""
"PORTAL_FLU_SLD_REFERRED_SIGNAL_ID","SLD referred signal ID","String","GeneralModel",""
"PORTAL_FLU_SLD_REFERRED_STATUS","SLD referred status","String","GeneralModel",""
"PORTAL_FLU_SORE_THROAT","Sore throat","String","GeneralModel",""
"PORTAL_FLU_SPECIMEN_TYPE","Specimen type","String","GeneralModel",""
"PORTAL_FLU_SPECIMEN_TYPE_OTHER","Specimen type other","String","GeneralModel",""
"PORTAL_FLU_STARLIMS_ACCESSION_ID","STARLIMS accession date","String","GeneralModel",""
"PORTAL_FLU_STARLIMS_CREATE_DATE","STARLIMS create date","String","GeneralModel",""
"PORTAL_FLU_STARLIMS_XML_GENERATED","STARLIMS XML generated","String","GeneralModel",""
"PORTAL_FLU_STATE","State","String","GeneralModel",""
"PORTAL_FLU_STATE_LICENSE_ID","State license ID","String","GeneralModel",""
"PORTAL_FLU_SUBMITTER_NAME","Submitter name","String","GeneralModel",""
"PORTAL_FLU_TRAVEL","Travel","String","GeneralModel",""
"PORTAL_FLU_TRAVEL_DESTINATION","Travel destination","String","GeneralModel",""
"PORTAL_FLU_UNDERLYING_CONDITION_DESCR","Underlying condition description","String","GeneralModel",""
"PORTAL_FLU_USER_ID","User ID","String","GeneralModel",""
"PORTAL_FLU_VACCINE_MANUFACTURER_LOT","Vaccine manufacturer lot","String","GeneralModel",""
"PORTAL_FLU_VACCINE_MANUFACTURER_NAME","Manufacturer name","String","GeneralModel",""
"PORTAL_FLU_VISITOR_ADDRESS_CITY","Visitor address city","String","GeneralModel",""
"PORTAL_FLU_VISITOR_ADDRESS_STREET","Visitor address street","String","GeneralModel",""
"PORTAL_FLU_VISITOR_ADDRESS_UNIT","Visitor address unit","String","GeneralModel",""
"PORTAL_FLU_VISITOR_ADDRESS_ZIP","Visitor Address Zip","String","GeneralModel",""
"PORTAL_FLU_VISITOR_PHONE","Visitor phone","String","GeneralModel",""
"PORTAL_FLU_VOMITING","Vomiting","String","GeneralModel",""
"PORTAL_FLU_ZIP","Zip","String","GeneralModel",""
"PORTAL_FOOD_HANDLER","Food handler","String","HepModel",""
"PORTAL_FOOD_HANDLER","Food handler","String","GeneralModel",""
"PORTAL_FORM_INSTANCE_ID","Form instance ID","String","GeneralModel",""
"PORTAL_FORM_INSTANCE_ID","Form instance ID","String","HepModel",""
"PORTAL_FORM_TYPE","Form type","String","HepModel",""
"PORTAL_FORM_TYPE","Form type","String","GeneralModel",""
"PORTAL_GENDER","Gender","String","GeneralModel",""
"PORTAL_GENDER","Gender","String","HepModel",""
"PORTAL_GENERAL_COMMENTS","General comments","TextArea","HepModel",""
"PORTAL_GENERAL_COMMENTS","General comments","TextArea","GeneralModel",""
"PORTAL_GUARDIAN","Guardian","String","GeneralModel",""
"PORTAL_GUARDIAN","Guardian","String","HepModel",""
"PORTAL_HEALTH_CARE_WORKER","Health care worker","String","HepModel",""
"PORTAL_HEALTH_CARE_WORKER","Health care worker","String","GeneralModel",""
"PORTAL_HISPANIC","Portal hispanic","String","GeneralModel",""
"PORTAL_HISPANIC","Portal hispanic","String","HepModel",""
"PORTAL_HOME_PHONE","Home phone","String","HepModel",""
"PORTAL_HOME_PHONE","Home phone","String","GeneralModel",""
"PORTAL_HOSPITAL_ADMISSION_DATE","Hospital admission date","String","GeneralModel",""
"PORTAL_HOSPITAL_ADMISSION_DATE","Hospital admission date","String","HepModel",""
"PORTAL_HOSPITAL_NAME","Hospital name","String","HepModel",""
"PORTAL_HOSPITAL_NAME","Hospital name","String","GeneralModel",""
"PORTAL_HOSPITALIZED","Hospitalized","String","GeneralModel",""
"PORTAL_HOSPITALIZED","Hospitalized","String","HepModel",""
"PORTAL_HOUSEHOLD_DAYCARE","Household daycare","String","HepModel",""
"PORTAL_HOUSEHOLD_DAYCARE","Household daycare","String","GeneralModel",""
"PORTAL_HOUSEHOLD_FOOD_HANDLER","Household food handler","String","GeneralModel",""
"PORTAL_HOUSEHOLD_FOOD_HANDLER","Household food handler","String","HepModel",""
"PORTAL_HOUSEHOLD_HEALTH_CARE_WORKER","Household health care worker","String","HepModel",""
"PORTAL_HOUSEHOLD_HEALTH_CARE_WORKER","Household health care worker","String","GeneralModel",""
"PORTAL_IMPORT_STATUS","Import status","String","GeneralModel",""
"PORTAL_IMPORT_STATUS","Import status","String","HepModel",""
"PORTAL_LAB_ACCESSION_ID","Accession ID","String","HepModel",""
"PORTAL_LAB_ACCESSION_ID","Accession ID","String","GeneralModel",""
"PORTAL_LAB_ANALYTE_CODE","Analyte code","String","GeneralModel",""
"PORTAL_LAB_ANALYTE_CODE","Analyte code","String","HepModel",""
"PORTAL_LAB_ANALYTE_DESC","analyte description","String","HepModel",""
"PORTAL_LAB_ANALYTE_DESC","analyte description","String","GeneralModel",""
"PORTAL_LAB_CHART","Lab chart","String","GeneralModel",""
"PORTAL_LAB_CHART","Lab chart","String","HepModel",""
"PORTAL_LAB_CONFIRMED_DIAGNOSIS","Lab confirmed diagnosis","String","HepModel",""
"PORTAL_LAB_CONFIRMED_DIAGNOSIS","Lab confirmed diagnosis","String","GeneralModel",""
"PORTAL_LAB_CREATION_DATE","Lab creation date","String","HepModel",""
"PORTAL_LAB_CREATION_DATE","Lab creation date","String","GeneralModel",""
"PORTAL_LAB_ENTRY_ID","Entry ID","String","GeneralModel",""
"PORTAL_LAB_ENTRY_ID","Entry ID","String","HepModel",""
"PORTAL_LAB_FORM_ID","Form ID","String","HepModel",""
"PORTAL_LAB_FORM_ID","Form ID","String","GeneralModel",""
"PORTAL_LAB_FORM_INSTANCE_ID","Form instance ID","String","GeneralModel",""
"PORTAL_LAB_FORM_INSTANCE_ID","Form instance ID","String","HepModel",""
"PORTAL_LAB_LAB_RELEASE_DATE","Lab release date","String","HepModel",""
"PORTAL_LAB_LAB_RELEASE_DATE","Lab release date","String","GeneralModel",""
"PORTAL_LAB_RCVDINLAB_DATE","Received in lab date","String","GeneralModel",""
"PORTAL_LAB_RCVDINLAB_DATE","Received in lab date","String","HepModel",""
"PORTAL_LAB_REFERRED_FROM_LAB","Referred from lab","String","HepModel",""
"PORTAL_LAB_REFERRED_FROM_LAB","Referred from lab","String","GeneralModel",""
"PORTAL_LAB_REPORTING_LAB","Reporting lab","String","GeneralModel",""
"PORTAL_LAB_REPORTING_LAB","Reporting lab","String","HepModel",""
"PORTAL_LAB_RESULT_CODE","Result code","String","HepModel",""
"PORTAL_LAB_RESULT_CODE","Result code","String","GeneralModel",""
"PORTAL_LAB_RESULT_DESC","Result description","String","GeneralModel",""
"PORTAL_LAB_RESULT_DESC","Result description","String","HepModel",""
"PORTAL_LAB_RESULT_INTERPRETATION","Result interpretation","String","HepModel",""
"PORTAL_LAB_RESULT_INTERPRETATION","Result interpretation","String","GeneralModel",""
"PORTAL_LAB_RESULT_STATUS","Result status","String","GeneralModel",""
"PORTAL_LAB_RESULT_STATUS","Result status","String","HepModel",""
"PORTAL_LAB_RESULT_STATUS_CODE","Result status code","String","HepModel",""
"PORTAL_LAB_RESULT_STATUS_CODE","Result status code","String","GeneralModel",""
"PORTAL_LAB_SIGNAL_ID","Signal ID","String","GeneralModel",""
"PORTAL_LAB_SIGNAL_ID","Signal ID","String","HepModel",""
"PORTAL_LAB_TEST_CODE","Test code","String","HepModel",""
"PORTAL_LAB_TEST_CODE","Test code","String","GeneralModel",""
"PORTAL_LAB_TEST_DATE_REPORTED","Lab test date reported","String","HepModel",""
"PORTAL_LAB_TEST_DATE_REPORTED","Lab test date reported","String","GeneralModel",""
"PORTAL_LAB_TEST_DESC","Test description","String","HepModel",""
"PORTAL_LAB_TEST_DESC","Test description","String","GeneralModel",""
"PORTAL_LAB_TEST_METHOD","Test method","String","GeneralModel",""
"PORTAL_LAB_TEST_METHOD","Test method","String","HepModel",""
"PORTAL_LABORATORY","Laboratory","String","HepModel",""
"PORTAL_LABORATORY","Laboratory","String","GeneralModel",""
"PORTAL_LAST_NAME","Last name","String","GeneralModel",""
"PORTAL_LAST_NAME","Last name","String","HepModel",""
"PORTAL_MIDDLE","Middle name","String","HepModel",""
"PORTAL_MIDDLE","Middle name","String","GeneralModel",""
"PORTAL_OCCUPATION","Occupation","String","GeneralModel",""
"PORTAL_OCCUPATION","Occupation","String","HepModel",""
"PORTAL_ONSET_DATE","Onset date","String","HepModel",""
"PORTAL_ONSET_DATE","Onset date","String","GeneralModel",""
"PORTAL_OTHER_PHONE","Other phone","String","GeneralModel",""
"PORTAL_OTHER_PHONE","Other phone","String","HepModel",""
"PORTAL_POSSIBLE_SOURCE","Possible source","String","HepModel",""
"PORTAL_POSSIBLE_SOURCE","Possible source","String","GeneralModel",""
"PORTAL_RACE","Race","String","GeneralModel",""
"PORTAL_RACE","Race","String","HepModel",""
"PORTAL_REPORT_DATE","Report date","String","HepModel",""
"PORTAL_REPORT_DATE","Report date","String","GeneralModel",""
"PORTAL_REPORTER_ADDRESS","Reporter address","String","GeneralModel",""
"PORTAL_REPORTER_ADDRESS","Reporter address","String","HepModel",""
"PORTAL_REPORTER_CITY","Reporter city","String","HepModel",""
"PORTAL_REPORTER_CITY","Reporter city","String","GeneralModel",""
"PORTAL_REPORTER_COUNTY","Reporter county","String","GeneralModel",""
"PORTAL_REPORTER_COUNTY","Reporter county","String","HepModel",""
"PORTAL_REPORTER_EMAIL","Reporter email","String","HepModel",""
"PORTAL_REPORTER_EMAIL","Reporter email","String","GeneralModel",""
"PORTAL_REPORTER_FAX","Reporter fax","String","GeneralModel",""
"PORTAL_REPORTER_FAX","Reporter fax","String","HepModel",""
"PORTAL_REPORTER_ISLAND","Reporter island","String","HepModel",""
"PORTAL_REPORTER_ISLAND","Reporter island","String","GeneralModel",""
"PORTAL_REPORTER_NAME","Reporter name","String","GeneralModel",""
"PORTAL_REPORTER_NAME","Reporter name","String","HepModel",""
"PORTAL_REPORTER_PHONE","Reporter phone","String","HepModel",""
"PORTAL_REPORTER_PHONE","Reporter phone","String","GeneralModel",""
"PORTAL_REPORTER_ZIP","Reporter zip","String","GeneralModel",""
"PORTAL_REPORTER_ZIP","Reporter zip","String","HepModel",""
"PORTAL_RESIDENCY_STATUS","Residency status","String","HepModel",""
"PORTAL_RESIDENCY_STATUS","Residency status","String","GeneralModel",""
"PORTAL_SPECIMEN_SOURCE","Specimen source","String","GeneralModel",""
"PORTAL_SPECIMEN_SOURCE","Specimen source","String","HepModel",""
"PORTAL_STATE","State","String","HepModel",""
"PORTAL_STATE","State","String","GeneralModel",""
"PORTAL_TEST_RESULTS","Test results","String","GeneralModel",""
"PORTAL_TEST_RESULTS","Test results","String","HepModel",""
"PORTAL_USER_ID","User ID","String","HepModel",""
"PORTAL_USER_ID","User ID","String","GeneralModel",""
"PORTAL_WORKPLACE_SCHOOL","Workplace or school","String","GeneralModel",""
"PORTAL_WORKPLACE_SCHOOL","Workplace or school","String","HepModel",""
"PORTAL_ZIP","Zip","String","HepModel",""
"PORTAL_ZIP","Zip","String","GeneralModel",""
"POSITIVE_HIV_RESULT_EVER","Ever had a previous positive HIV test result?","Selection","STDModel","POSITIVE_HIV_RESULT_EVER"
"POSITIVE_HIV_RESULT_EVER_DATE_DY","Day:","Number","STDModel",""
"POSITIVE_HIV_RESULT_EVER_DATE_MO","Month:","Selection","STDModel","POSITIVE_HIV_RESULT_EVER_DATE_MO"
"POSITIVE_HIV_RESULT_EVER_DATE_YR","Year:","Number","STDModel",""
"POST_TREATMENT_COUNSELING","Post-treatment counseling","Selection [Multiple]","STDModel","POST_TREATMENT_COUNSELING"
"POST_TREATMENT_COUNSELING_OTHER_SPECIFY","Specify other","String","STDModel",""
"postal_code","","Text","ids_contactpoint",""
"postal_code_suffix","","Text","ids_contactpoint",""
"PRE_FIELD_ACTIVITIES","Pre-field activities (check all that apply)","Selection [Multiple]","STDModel","PRE_FIELD_ACTIVITIES"
"PRE_FIELD_ACTIVITIES_ACCURINT_DATE","Date checked Accurint","Date","STDModel",""
"PRE_FIELD_ACTIVITIES_ACCURINT_SUCCESSFUL","Accurint search successful?","Selection","STDModel","PRE_FIELD_ACTIVITIES_ACCURINT_SUCCESSFUL"
"PRE_FIELD_ACTIVITIES_CLOSED_FIELD_RECORDS_DATE","Date checked closed field records","Date","STDModel",""
"PRE_FIELD_ACTIVITIES_CLOSED_FIELD_RECORDS_SUCCESSFUL","Closed field records search successful?","Selection","STDModel","PRE_FIELD_ACTIVITIES_CLOSED_FIELD_RECORDS_SUCCESSFUL"
"PRE_FIELD_ACTIVITIES_INTELIUS_DATE","Date checked Intelius","Date","STDModel",""
"PRE_FIELD_ACTIVITIES_INTELIUS_SUCCESSFUL","Intelius search successful?","Selection","STDModel","PRE_FIELD_ACTIVITIES_INTELIUS_SUCCESSFUL"
"PRE_FIELD_ACTIVITIES_INTERNET_DATE","Date checked Internet","Date","STDModel",""
"PRE_FIELD_ACTIVITIES_INTERNET_SUCCESSFUL","Internet search successful?","Selection","STDModel","PRE_FIELD_ACTIVITIES_INTERNET_SUCCESSFUL"
"PRE_FIELD_ACTIVITIES_JAIL_DATE","Date checked Jail","Date","STDModel",""
"PRE_FIELD_ACTIVITIES_JAIL_SUCCESSFUL","Jail search successful?","Selection","STDModel","PRE_FIELD_ACTIVITIES_JAIL_SUCCESSFUL"
"PRE_FIELD_ACTIVITIES_OTHER_SPECIFY","Specify other activities","String","STDModel",""
"PRE_FIELD_ACTIVITIES_STD_EMR_DATE","Date checked STD EMR/Medical records","Date","STDModel",""
"PRE_FIELD_ACTIVITIES_STD_EMR_SUCCESSFUL","STD EMR/Medical records search successful?","Selection","STDModel","PRE_FIELD_ACTIVITIES_STD_EMR_SUCCESSFUL"
"PRE_FIELD_ACTIVITIES_STD_REGISTRY_DATE","Date checked Maven/STDMIS","Date","STDModel",""
"PRE_FIELD_ACTIVITIES_STD_REGISTRY_SUCCESSFUL","Maven/STDMIS search successful?","Selection","STDModel","PRE_FIELD_ACTIVITIES_STD_REGISTRY_SUCCESSFUL"
"PRE_FIELD_ACTIVITIES_USPS_DATE","Date checked USPS","Date","STDModel",""
"PRE_FIELD_ACTIVITIES_USPS_SUCCESSFUL","USPS search successful?","Selection","STDModel","PRE_FIELD_ACTIVITIES_USPS_SUCCESSFUL"
"PRE_FIELD_ACTIVITIES_WHITE_PAGES_DATE","Date checked white pages","Date","STDModel",""
"PRE_FIELD_ACTIVITIES_WHITE_PAGES_SUCCESSFUL","White pages search successful?","Selection","STDModel","PRE_FIELD_ACTIVITIES_WHITE_PAGES_SUCCESSFUL"
"PRE_VAC_SEROLOGY_REFUSED","Was pre-vaccination serology refused?","Selection","HepModel","PRE_VAC_SEROLOGY_REFUSED"
"PREFIX","Prefix","Selection","HepModel","PREFIX"
"PREFIX","Prefix","Selection","GeneralModel","PREFIX"
"PREG_SS_BLEEDING","Bleeding","Selection","GeneralModel","PREG_SS_BLEEDING"
"PREG_SS_FEVER","Fever","Selection","GeneralModel","PREG_SS_FEVER"
"PREG_SS_HYPERTENSION","Hypertension/High blood pressure","Selection","GeneralModel","PREG_SS_HYPERTENSION"
"PREG_SS_OTHER","Other","Selection","GeneralModel","PREG_SS_OTHER"
"PREG_SS_OTHER_SPECIFY","Specify","String","GeneralModel",""
"PREG_SS_URINARY_TRACT","Urinary tract/bladder infection","Selection","GeneralModel","PREG_SS_URINARY_TRACT"
"PREG_SS_VOMITING","Vomiting","Selection","GeneralModel","PREG_SS_VOMITING"
"PREGNANCY_AT_FIRST_REPORT","Pregnant at time of first report?","Selection","HepModel","PREGNANCY_AT_FIRST_REPORT"
"PREGNANCY_AT_FIRST_REPORT_DUE_DATE","Pregnancy due date","Date","HepModel",""
"PREGNANCY_EXPECTED_DELIVERY_DATE","Expected delivery date","Date","GeneralModel",""
"PREGNANCY_EXPECTED_DELIVERY_PLACE","Expected place of delivery","String","GeneralModel",""
"PREGNANCY_NOT_REPORTED_BEFORE_BIRTH","Was the pregnancy NOT reported before birth?","Selection","HepModel","PREGNANCY_NOT_REPORTED_BEFORE_BIRTH"
"PREGNANCY_OUTCOME","Current pregnancy outcome","ReferenceCode","GeneralModel","CS_BIRTH_OUTCOME"
"PREGNANCY_OUTCOME_DELIVERY_COMPLCATION_DESCIPTION","DESCRIBE DELIVERY COMPLICATION","String","GeneralModel",""
"PREGNANCY_OUTCOME_DELIVERY_COMPLICATION","DELIVERY COMPLICATION","Selection","GeneralModel","PREGNANCY_OUTCOME_DELIVERY_COMPLICATION"
"PREGNANCY_OUTCOME_DELIVERY_COMPLICATION_SPECIFIC","Specify complication","ReferenceCode","GeneralModel","PREGNANCY_COMP"
"PREGNANCY_OUTCOME_DELIVERY_TYPE","DELIVERY TYPE","Selection","GeneralModel","PREGNANCY_OUTCOME_DELIVERY_TYPE"
"PREGNANCY_OUTCOME_MULTIPLES","Was it a single birth or multiples?","Selection","GeneralModel","PREGNANCY_OUTCOME_MULTIPLES"
"PREGNANCY_OUTCOME_WEEKS_GESTATION","How many weeks along was the patient for this outcome?","Number","GeneralModel",""
"PREGNANCY_PREVIOUSLY_DISEASE_DIAG","Did the subject ever have this disease prior to this pregnancy?","Selection","GeneralModel","PREGNANCY_PREVIOUSLY_DISEASE_DIAG"
"PREGNANCY_RELATED_COMPLICATIONS_","Pregnancy related complications","Selection","GeneralModel","PREGNANCY_RELATED_COMPLICATIONS_"
"PREGNANCY_RESULT_IN_LIVE_INFANT","Did the patient's pregnancy result in a live infant? (Answer no if the pregnant woman moved out of Hawaii before giving birth)","Selection","HepModel","PREGNANCY_RESULT_IN_LIVE_INFANT"
"PREGNANCY_STATUS","Pregnant at time of report?","Selection","GeneralModel","PREGNANCY_STATUS"
"PREGNANCY_SYMPTOMS_WEEK_STARTED","If you answered yes to the above symptom questions, what week did they begin?","TextArea","GeneralModel",""
"PREGNANT_AT_STATUS_CHECK","Pregnant at time status was checked?","Selection","HepModel","PREGNANT_AT_STATUS_CHECK"
"PREGNANT_GESTATION_WEEKS","Weeks gestation","Number","STDModel",""
"PREGNANT_INITIAL_EXAM","Was the patient pregnant at the initial exam for this infection?","ReferenceCode","STDModel","YNUR"
"PREGNANT_INITIAL_EXAM_CONCEPTION_DATE_HIDDEN","Conception date (hidden)","Date","STDModel",""
"PREGNANT_INITIAL_EXAM_DATE","Date of initial exam","Date","STDModel",""
"PREGNANT_INITIAL_EXAM_DUE_DATE","Due date","Date","STDModel",""
"PREGNANT_INITIAL_EXAM_NUMBER_WEEKS","Number of weeks pregnant at initial exam (patient reported)","String","STDModel",""
"PREGNANT_INITIAL_EXAM_NUMBER_WEEKS_CALCULATED","Number of weeks pregnant at initial exam (calculated from due date)","String","STDModel",""
"PREGNANT_INITIAL_EXAM_PRENATAL_CARE","Currently in prenatal care","ReferenceCode","STDModel","YNUR"
"PREGNANT_YN","If female, currently pregnant","Selection","GeneralModel","PREGNANT_YN"
"PRENATAL_CARE","Prenatal care","Selection","STDModel","PRENATAL_CARE"
"PRENATAL_CARE_DATE","Date of first prenatal visit","Date","STDModel",""
"PRENATAL_CARE_NUMBER_VISITS","Number of prenatal visits","Number","STDModel",""
"PRENATAL_CARE_TRIMESTER","Trimester of first prenatal visit","Selection","STDModel","PRENATAL_CARE_TRIMESTER"
"PRENATAL_FACILITY","Prenatal care facility/provider","Party","STDModel",""
"PRENATAL_FACILITY_CITY","City","String","STDModel",""
"PRENATAL_FACILITY_COUNTRY","Country","String","STDModel",""
"PRENATAL_FACILITY_COUNTY","County","String","STDModel",""
"PRENATAL_FACILITY_EMAIL","Email address","String","STDModel",""
"PRENATAL_FACILITY_FAX","Fax number","String","STDModel",""
"PRENATAL_FACILITY_FULL_NAME","Name","String","STDModel",""
"PRENATAL_FACILITY_ISLAND","Island","String","STDModel",""
"PRENATAL_FACILITY_STATE","State","String","STDModel",""
"PRENATAL_FACILITY_STREET_ADDRESS_1","Street address","String","STDModel",""
"PRENATAL_FACILITY_STREET_ADDRESS_2","Street address 2","String","STDModel",""
"PRENATAL_FACILITY_TELEPHONE","Phone number","String","STDModel",""
"PRENATAL_FACILITY_ZIP_CODE","Zip code","String","STDModel",""
"PREP_HEARD_OF","Heard of Pre-Exposure Prophylaxis (PrEP)","Selection","STDModel","PREP_HEARD_OF"
"PREP_MEDICATION","What medication is the patient currently taking?","ReferenceCode","STDModel","PREP_MEDS"
"PREP_MEDICATION_CURRENTLY","Is the patient on Pre-Exposure Prophylaxis (PREP) for HIV?","Selection","STDModel","PREP_MEDICATION_CURRENTLY"
"PREP_MEDICATION_EVER","Has the patient ever been on PREP?","Selection","STDModel","PREP_MEDICATION_EVER"
"PREP_MEDICATION_EVER_SPECIFY","What medication did the patient take?","ReferenceCode","STDModel","PREP_MEDS"
"PREP_MEDICATION_EVER_SPECIFY_OTHER_SPECIFY","Specify other medication for PREP","String","STDModel",""
"PREP_MEDICATION_OTHER_SPECIFY","Specify other medication for PREP","String","STDModel",""
